;5142;Munosancho
;5143;Munotello
;5144;Narrillos del Alamo
;5145;Narrillos del Rebollar
;5147;Narros del Castillo
;5148;Narros del Puerto
;5149;Narros de Salduena
;5151;Navacepedilla de Corneja
;5152;Nava de Arevalo
;5153;Nava del Barco
;5154;Navadijos
;5155;Navaescurial
;5156;Navahondilla
;5157;Navalacruz
;5158;Navalmoral
;5159;Navalonguilla
;5160;Navalosa
;5161;Navalperal de Pinares
;5162;Navalperal de Tormes
;5163;Navaluenga
;5164;Navaquesera
;5165;Navarredonda de Gredos
;5166;Navarredondilla
;5167;Navarrevisca
;5168;Navas del Marques
;5169;Navatalgordo
;5170;Navatejares
;5171;Neila de San Miguel
;5172;Niharra
;5173;Ojos-Albos
;5174;Orbita
;5175;Oso
;5176;Padiernos
;5177;Pajares de Adaja
;5178;Palacios de Goda
;5179;Papatrigo
;5180;Parral
;5181;Pascualcobo
;5182;Pedro Bernardo
;5183;Pedro-Rodriguez
;5184;Peguerinos
;5185;Penalba de Avila
;5186;Piedrahita
;5187;Piedralaves
;5188;Poveda
;5189;Poyales del Hoyo
;5190;Pozanco
;5191;Pradosegar
;5192;Puerto Castilla
;5193;Rasueros
;5194;Riocabado
;5195;Riofrio
;5196;Rivilla de Barajas
;5197;Salobral
;5198;Salvadios
;5199;San Bartolome de Bejar
;5200;San Bartolome de Corneja
;5201;San Bartolome de Pinares
;5204;SanchidriAn
;5205;Sanchorreja
;5206;San Esteban de los Patos
;5207;San Esteban del Valle
;5208;San Esteban de Zapardiel
;5209;San Garcia de Ingelmos
;5210;San Juan de la Encinilla
;5211;San Juan de la Nava
;5212;San Juan del Molinillo
;5213;San Juan del Olmo
;5214;San Lorenzo de Tormes
;5215;San Martin de la Vega del Alberche
;5216;San Martin del Pimpollar
;5217;San Miguel de Corneja
;5218;San Miguel de Serrezuela
;5219;San Pascual
;5220;San Pedro del Arroyo
;5221;Santa Cruz del Valle
;5222;Santa Cruz de Pinares
;5224;Santa Maria del Arroyo
;5225;Santa Maria del Berrocal
;5226;Santa Maria de los Caballeros
;5227;Santa Maria del Tietar
;5228;Santiago del Collado
;5229;Santo Domingo de las Posadas
;5230;Santo Tome de Zabarcos
;5231;San Vicente de Arevalo
;5232;Serrada
;5233;Serranillos
;5234;Sigeres
;5235;Sinlabajos
;5236;Solana de Avila
;5237;Solana de Rioalmar
;5238;Solosancho
;5239;Sotalbo
;5240;Sotillo de la Adrada
;5241;Tiemblo
;5242;Tinosillos
;5243;Tolbanos
;5244;Tormellas
;5245;Tornadizos de Avila
;5246;Tortoles
;5247;Torre
;5249;Umbrias
;5251;Vadillo de la Sierra
;5252;Valdecasa
;5253;Vega de Santa Maria
;5254;Velayos
;5256;Villaflor
;5257;Villafranca de la Sierra
;5258;Villanueva de Gomez
;5259;Villanueva del Aceral
;5260;Villanueva del Campillo
;5261;Villar de Corneja
;5262;Villarejo del Valle
;5263;Villatoro
;5264;Vinegra de Morana
;5265;Vita
;5266;Zapardiel de la Canada
;5267;Zapardiel de la Ribera
;5901;San Juan de Gredos
;5902;Santa Maria del Cubillo
;5903;Diego del Carpio
;5904;Santiago del Tormes
;5905;Villanueva de Avila
Badajoz;6001;Acedera
;6002;Aceuchal
;6003;Ahillones
;6004;Alange
;6005;Albuera
;6006;Alburquerque
;6007;Alconchel
;6008;Alconera
;6009;Aljucen
;6010;Almendral
;6011;Almendralejo
;6012;Arroyo de San ServAn
;6013;Atalaya
;6014;Azuaga
;6015;Badajoz
;6016;Barcarrota
;6017;Baterno
;6018;Benquerencia de la Serena
;6019;Berlanga
;6020;Bienvenida
;6021;Bodonal de la Sierra
;6022;Burguillos del Cerro
;6023;Cabeza del Buey
;6024;Cabeza la Vaca
;6025;Calamonte
;6026;Calera de Leon
;6027;Calzadilla de los Barros
;6028;Campanario
;6029;Campillo de Llerena
;6030;Capilla
;6031;Carmonita
;6032;Carrascalejo
;6033;Casas de Don Pedro
;6034;Casas de Reina
;6035;Castilblanco
;6036;Castuera
;6037;Codosera
;6038;Cordobilla de LAcara
;6039;Coronada
;6040;Corte de Peleas
;6041;Cristina
;6042;Cheles
;6043;Don Alvaro
;6044;Don Benito
;6045;Entrin Bajo
;6046;Esparragalejo
;6047;Esparragosa de la Serena
;6048;Esparragosa de Lares
;6049;Feria
;6050;Fregenal de la Sierra
;6051;Fuenlabrada de los Montes
;6052;Fuente de Cantos
;6053;Fuente del Arco
;6054;Fuente del Maestre
;6055;Fuentes de Leon
;6056;Garbayuela
;6057;Garlitos
;6058;Garrovilla
;6059;Granja de Torrehermosa
;6060;Guarena
;6061;Haba
;6062;Helechosa de los Montes
;6063;Herrera del Duque
;6064;Higuera de la Serena
;6065;Higuera de Llerena
;6066;Higuera de Vargas
;6067;Higuera la Real
;6068;Hinojosa del Valle
;6069;Hornachos
;6070;Jerez de los Caballeros
;6071;Lapa
;6072;Lobon
;6073;Llera
;6074;Llerena
;6075;Magacela
;6076;Maguilla
;6077;Malcocinado
;6078;Malpartida de la Serena
;6079;Manchita
;6080;Medellin
;6081;Medina de las Torres
;6082;Mengabril
;6083;Merida
;6084;Mirandilla
;6085;Monesterio
;6086;Montemolin
;6087;Monterrubio de la Serena
;6088;Montijo
;6089;Morera
;6090;Nava de Santiago
;6091;Navalvillar de Pela
;6092;Nogales
;6093;Oliva de la Frontera
;6094;Oliva de Merida
;6095;Olivenza
;6096;Orellana de la Sierra
;6097;Orellana la Vieja
;6098;Palomas
;6099;Parra
;6100;Penalsordo
;6101;Peraleda del Zaucejo
;6102;Puebla de Alcocer
;6103;Puebla de la Calzada
;6104;Puebla de la Reina
;6105;Puebla del Maestre
;6106;Puebla del Prior
;6107;Puebla de Obando
;6108;Puebla de Sancho Perez
;6109;Quintana de la Serena
;6110;Reina
;6111;Rena
;6112;Retamal de Llerena
;6113;Ribera del Fresno
;6114;Risco
;6115;Roca de la Sierra
;6116;Salvaleon
;6117;Salvatierra de los Barros
;6118;Sancti-Spiritus
;6119;San Pedro de Merida
;6120;Santa Amalia
;6121;Santa Marta
;6122;Santos de Maimona
;6123;San Vicente de AlcAntara
;6124;Segura de Leon
;6125;Siruela
;6126;Solana de los Barros
;6127;Talarrubias
;6128;Talavera la Real
;6129;TAliga
;6130;Tamurejo
;6131;Torre de Miguel Sesmero
;6132;Torremayor
;6133;Torremejia
;6134;Trasierra
;6135;Trujillanos
;6136;Usagre
;6137;Valdecaballeros
;6138;Valdetorres
;6139;Valencia de las Torres
;6140;Valencia del Mombuey
;6141;Valencia del Ventoso
;6142;Valverde de Burguillos
;6143;Valverde de Leganes
;6144;Valverde de Llerena
;6145;Valverde de Merida
;6146;Valle de la Serena
;6147;Valle de Matamoros
;6148;Valle de Santa Ana
;6149;Villafranca de los Barros
;6150;Villagarcia de la Torre
;6151;Villagonzalo
;6152;Villalba de los Barros
;6153;Villanueva de la Serena
;6154;Villanueva del Fresno
;6155;Villar del Rey
;6156;Villar de Rena
;6157;Villarta de los Montes
;6158;Zafra
;6159;Zahinos
;6160;Zalamea de la Serena
;6161;Zarza-Capilla
;6162;Zarza
;6901;Valdelacalzada
;6902;Pueblonuevo del Guadiana
;6903;Guadiana del Caudillo
Baleares;7001;Alaro
;7002;Alaior
;7003;Alcudia
;7004;Algaida
;7005;Andratx
;7006;Arta
;7007;Banyalbufar
;7008;Binissalem
;7009;Buger
;7010;Bunyola
;7011;Calvia
;7012;Campanet
;7013;Campos
;7014;Capdepera
;7015;Ciutadella de Menorca
;7016;Consell
;7017;Costitx
;7018;DeiA
;7019;Escorca
;7020;Esporles
;7021;Estellencs
;7022;Felanitx
;7023;Ferreries
;7024;Formentera
;7025;Fornalutx
;7026;Eivissa
;7027;Inca
;7028;Lloret de Vistalegre
;7029;Lloseta
;7030;Llubi
;7031;Llucmajor
;7032;Mao-Mahon
;7033;Manacor
;7034;Mancor de la Vall
;7035;Maria de la Salut
;7036;Marratxi
;7037;Mercadal
;7038;Montuïri
;7039;Muro
;7040;Palma de Mallorca
;7041;Petra
;7042;Pollença
;7043;Porreres
;7044;Pobla
;7045;Puigpunyent
;7046;Sant Antoni de Portmany
;7047;Sencelles
;7048;Sant Josep de sa Talaia
;7049;Sant Joan
;7050;Sant Joan de Labritja
;7051;Sant Llorenç des Cardassar
;7052;Sant Lluis
;7053;Santa Eugenia
;7054;Santa Eularia des Riu
;7055;Santa Margalida
;7056;Santa Maria del Cami
;7057;Santanyi
;7058;Selva
;7059;Salines
;7060;Sineu
;7061;Soller
;7062;Son Servera
;7063;Valldemossa
;7064;Castell
;7065;Vilafranca de Bonany
;7901;Ariany
;7902;Migjorn Gran
Barcelona;8001;Abrera
;8002;Aguilar de Segarra
;8003;Alella
;8004;Alpens
;8005;Ametlla del Valles
;8006;Arenys de Mar
;8007;Arenys de Munt
;8008;Argençola
;8009;Argentona
;8010;Artes
;8011;Avia
;8012;Avinyo
;8013;Avinyonet del Penedes
;8014;Aiguafreda
;8015;Badalona
;8016;Baga
;8017;Balenya
;8018;Balsareny
;8019;Barcelona
;8020;Begues
;8021;Bellprat
;8022;Berga
;8023;Bigues i Riells
;8024;Borreda
;8025;Bruc
;8026;Brull
;8027;Cabanyes
;8028;Cabrera d'Anoia
;8029;Cabrera de Mar
;8030;Cabrils
;8031;Calaf
;8032;Caldes d'Estrac
;8033;Caldes de Montbui
;8034;Calders
;8035;Calella
;8036;Calonge de Segarra
;8037;Calldetenes
;8038;Callus
;8039;Campins
;8040;Canet de Mar
;8041;Canovelles
;8042;Canoves i Samalus
;8043;Canyelles
;8044;Capellades
;8045;Capolat
;8046;Cardedeu
;8047;Cardona
;8048;Carme
;8049;Casserres
;8050;Castellar del Riu
;8051;Castellar del Valles
;8052;Castellar de n'Hug
;8053;Castellbell i el Vilar
;8054;Castellbisbal
;8055;Castellcir
;8056;Castelldefels
;8057;Castell de l'Areny
;8058;Castellet i la Gornal
;8059;Castellfollit del Boix
;8060;Castellfollit de Riubregos
;8061;Castellgali
;8062;Castellnou de Bages
;8063;Castelloli
;8064;Castellterçol
;8065;Castellvi de la Marca
;8066;Castellvi de Rosanes
;8067;Centelles
;8068;Cervello
;8069;Collbato
;8070;Collsuspina
;8071;Copons
;8072;Corbera de Llobregat
;8073;Cornella de Llobregat
;8074;Cubelles
;8075;Dosrius
;8076;Esparreguera
;8077;Esplugues de Llobregat
;8078;Espunyola
;8079;Estany
;8080;Figols
;8081;Fogars de Montclus
;8082;Fogars de la Selva
;8083;Folgueroles
;8084;Fonollosa
;8085;Font-rubi
;8086;Franqueses del Valles
;8087;Gallifa
;8088;Garriga
;8089;Gava
;8090;Gaia
;8091;Gelida
;8092;Gironella
;8093;Gisclareny
;8094;Granada
;8095;Granera
;8096;Granollers
;8097;Gualba
;8098;Sant Salvador de Guardiola
;8099;Guardiola de Bergueda
;8100;Gurb
;8101;Hospitalet de Llobregat
;8102;Igualada
;8103;Jorba
;8104;Llacuna
;8105;Llagosta
;8106;Llinars del Valles
;8107;Lliça d'Amunt
;8108;Lliça de Vall
;8109;Lluça
;8110;Malgrat de Mar
;8111;Malla
;8112;Manlleu
;8113;Manresa
;8114;Martorell
;8115;Martorelles
;8116;Masies de Roda
;8117;Masies de Voltrega
;8118;Masnou
;8119;Masquefa
;8120;Matadepera
;8121;Mataro
;8122;Mediona
;8123;Molins de Rei
;8124;Mollet del Valles
;8125;Montcada i Reixac
;8126;Montgat
;8127;Monistrol de Montserrat
;8128;Monistrol de Calders
;8129;Muntanyola
;8130;Montclar
;8131;Montesquiu
;8132;Montmajor
;8133;Montmaneu
;8134;Figaro-Montmany
;8135;Montmelo
;8136;Montornes del Valles
;8137;Montseny
;8138;Moia
;8139;Mura
;8140;Navarcles
;8141;Navas
;8142;Nou de Bergueda
;8143;Òdena
;8144;Olvan
;8145;Olerdola
;8146;Olesa de Bonesvalls
;8147;Olesa de Montserrat
;8148;Olivella
;8149;Olost
;8150;Oris
;8151;Orista
;8152;Orpi
;8153;Òrrius
;8154;Pacs del Penedes
;8155;Palafolls
;8156;Palau-solita i Plegamans
;8157;Palleja
;8158;Papiol
;8159;Parets del Valles
;8160;Perafita
;8161;Piera
;8162;Hostalets de Pierola
;8163;Pineda de Mar
;8164;Pla del Penedes
;8165;Pobla de Claramunt
;8166;Pobla de Lillet
;8167;Polinya
;8168;Pontons
;8169;Prat de Llobregat
;8170;Prats de Rei
;8171;Prats de Lluçanes
;8172;Premia de Mar
;8174;Puigdalber
;8175;Puig-reig
;8176;Pujalt
;8177;Quar
;8178;Rajadell
;8179;Rellinars
;8180;Ripollet
;8181;Roca del Valles
;8182;Pont de Vilomara i Rocafort
;8183;Roda de Ter
;8184;Rubi
;8185;Rubio
;8187;Sabadell
;8188;Sagas
;8189;Sant Pere Sallavinera
;8190;Saldes
;8191;Sallent
;8192;Santpedor
;8193;Sant Iscle de Vallalta
;8194;Sant Adria de Besòs
;8195;Sant Agusti de Lluçanes
;8196;Sant Andreu de la Barca
;8197;Sant Andreu de Llavaneres
;8198;Sant Antoni de Vilamajor
;8199;Sant Bartomeu del Grau
;8200;Sant Boi de Llobregat
;8201;Sant Boi de Lluçanes
;8202;Sant Celoni
;8203;Sant Cebria de Vallalta
;8204;Sant Climent de Llobregat
;8205;Sant Cugat del Valles
;8206;Sant Cugat Sesgarrigues
;8207;Sant Esteve de Palautordera
;8208;Sant Esteve Sesrovires
;8209;Sant Fost de Campsentelles
;8210;Sant Feliu de Codines
;8211;Sant Feliu de Llobregat
;8212;Sant Feliu Sasserra
;8213;Sant Fruitos de Bages
;8214;Vilassar de Dalt
;8215;Sant Hipòlit de Voltrega
;8216;Sant Jaume de Frontanya
;8217;Sant Joan Despi
;8218;Sant Joan de Vilatorrada
;8219;Vilassar de Mar
;8220;Sant Julia de Vilatorta
;8221;Sant Just Desvern
;8222;Sant Llorenç d'Hortons
;8223;Sant Llorenç Savall
;8224;Sant Marti de Centelles
;8225;Sant Marti d'Albars
;8226;Sant Marti de Tous
;8227;Sant Marti Sarroca
;8228;Sant Marti Sesgueioles
;8229;Sant Mateu de Bages
;8230;Premia de Dalt
;8231;Sant Pere de Ribes
;8232;Sant Pere de Riudebitlles
;8233;Sant Pere de Torello
;8234;Sant Pere de Vilamajor
;8235;Sant Pol de Mar
;8236;Sant Quinti de Mediona
;8237;Sant Quirze de Besora
;8238;Sant Quirze del Valles
;8239;Sant Quirze Safaja
;8240;Sant Sadurni d'Anoia
;8241;Sant Sadurni d'Osormort
;8242;Marganell
;8243;Santa Cecilia de Voltrega
;8244;Santa Coloma de Cervello
;8245;Santa Coloma de Gramenet
;8246;Santa Eugenia de Berga
;8247;Santa Eulalia de Riuprimer
;8248;Santa Eulalia de Ronçana
;8249;Santa Fe del Penedes
;8250;Santa Margarida de Montbui
;8251;Santa Margarida i els Monjos
;8252;Barbera del Valles
;8253;Santa Maria de Besora
;8254;Esquirol, L'
;8255;Santa Maria de Merles
;8256;Santa Maria de Martorelles
;8257;Santa Maria de Miralles
;8258;Santa Maria d'Olo
;8259;Santa Maria de Palautordera
;8260;Santa Perpetua de Mogoda
;8261;Santa Susanna
;8262;Sant Vicenç de Castellet
;8263;Sant Vicenç dels Horts
;8264;Sant Vicenç de Montalt
;8265;Sant Vicenç de Torello
;8266;Cerdanyola del Valles
;8267;Sentmenat
;8268;Cercs
;8269;Seva
;8270;Sitges
;8271;Sobremunt
;8272;Sora
;8273;Subirats
;8274;Suria
;8275;Tavernoles
;8276;Tagamanent
;8277;Talamanca
;8278;Taradell
;8279;Terrassa
;8280;Tavertet
;8281;Teia
;8282;Tiana
;8283;Tona
;8284;Tordera
;8285;Torello
;8286;Torre de Claramunt
;8287;Torrelavit
;8288;Torrelles de Foix
;8289;Torrelles de Llobregat
;8290;Ullastrell
;8291;Vacarisses
;8292;Vallbona d'Anoia
;8293;Vallcebre
;8294;Vallgorguina
;8295;Vallirana
;8296;Vallromanes
;8297;Veciana
;8298;Vic
;8299;Vilada
;8300;Viladecavalls
;8301;Viladecans
;8302;Vilanova del Cami
;8303;Vilanova de Sau
;8304;Vilobi del Penedes
;8305;Vilafranca del Penedes
;8306;Vilalba Sasserra
;8307;Vilanova i la Geltru
;8308;Viver i Serrateix
;8901;Rupit i Pruit
;8902;Vilanova del Valles
;8903;Sant Julia de Cerdanyola
;8904;Badia del Valles
;8905;Palma de Cervello
Burgos;9001;Abajas
;9003;Adrada de Haza
