DL2GBB;A01
DL5JAB;S53
DL0GEO;L03
DK5CM;N41
DK5KF;G03
DL3XM;S41
DM0R;Y24
DL4AAE;P51
DL2AXM;X40
DJ3XA;V01
DL5CX;V07
DK1TX;A05
DL3BCU;I16
DL1HSI;W33
DF1RL;M35
DL2AOM;X40
DL5CC;V07
DL8OAY;H55
DL8L;K06
DK4SC;P05
DM2ORI;X10
DL6MTA;W03
DL2AWW;X09
DL9NO;B18
DL3ZID;V14
DK9MH;C18
DK3PM;V02
DL1DTF;S27
DJ1OJ;C25
DL2DTJ;S13
DL6PO;K09
DL9KWW;V08
DM3YBN;S35
DL8UNO;Y27
DM3RB;V20
DL1FMG;F52
DL7UEB;Y14
DF4XG;E33
DF7GG;V11
DL4FDI;Z54
DJ6PC;O03
DJ5TT;C25
DL5JRA;S56
DL7YAD;N12
DL9GMC;V06
DK5ZX;V22
DJ7IK;F39
DK7AC;H46
DL2NY;N16
DL9SUD;V14
DL5HF;Z27
DK0NO;B11
DL2RNF;Y35
DL3RDM;U08
DL5GAC;P09
DL7VHP;Y34
DL3AKM;X40
DL6NWA;X17
DL1JHW;S53
DJ6OL;H55
DF0WSB;R33
DJ3NJ;B19
DJ5QE;N20
DL6UOF;Y30
DJ1KW;U13
DO2AMS;Y43
DL5LWM;Z88
DL1SYL;V18
DL7VAI;D27
DM2BM;V20
DG8KAD;G14
DH8MS;R01
DJ6FO;K01
DL9GWA;V04
DJ6UP;G06
DF1SD;P42
DL6FBK;F29
DF7DR;P37
DL1YEN;N43
DL6UAM;Y24
DG3BCZ;I25
DL1NEK;B39
DK2VM;Q18
DK9PY;K04
DL5AWI;X11
DF3VM;Q05
DL6KVA;V01
DL5WW;V22
DL1BUG;Y18
DJ9DZ;N06
DJ9AO;X22
DL1ASA;F02
DL4WA;X28
DL0SLG;S50
DL1DTL;S01
DJ2BC;V22
DL2OM;K32
DL8CA;L23
DL3ASM;G18
DL3VZL;S07
DL4CF;F71
DL1VDL;S06
DJ8EW;C25
DL3AMI;X04
DL6JF;S01
DK7VW;Q10
DL5YAS;N34
DL9JON;S65
DK1AX;P61
DL5ASK;X29
DD2CW;T02
DL6UHA;Y27
DL8SCG;P01
DK1FT;P06
DM5EE;H46
DJ1YF;E03
DL1EKO;R11
DL1AXI;X04
DD7NT;S06
DF8AA;X37
DK4PL;S05
DL6UNF;Y27
DJ2IA;F43
DL1SVA;V04
DL5RDO;U01
DL7JOM;Y07
DK7ZT;F15
DF7OGO;H55
DL3TC;X22
DK5AD;H14
DK0SU;P11
DK4QT;N01
DK3AX;B18
DL2RUM;Y07
DF9DH;O05
DG0KS;V02
DL7LX;D07
DL7CX;S62
DJ8QA;P61
DJ8RS;V06
DL1LQL;S41
DJ4OQ;K21
DL6CT;Y18
DL0PE;JUPE
DF1MM;I18
DL8DYL;S01
DL6MHW;W37
DK5DQ;O32
DL9ABM;H07
DL5FU;Z91
DL1DAW;O47
DL2LRT;S36
DF2F;L06
DL1DSW;S04
DL1NEO;B36
DK5AX;H20
DL9NBJ;B19
DL8DWW;S04
DL1DQW;S04
DA3T;S22
DL7UXG;D21
DL6KWN;V07
DL5JAN;S53
DL1DXA;S07
DK3WM;F73
DL7YS;D06
DL6UD;Y28
DR3R;Y14
DL7DZ;I11
DL1MHJ;C12
DL3MVC;G04
DJ9SN;C01
DL4FDM;F02
DK0ED;CM14
DL1OD;H24
DL9SUB;V14
DJ4MH;I38
DL5MAR;R14
DK2YL;Q05
DD2EG;S04
DL3EBX;R09
DL6ON;Z84
DJ9MH;B10
DG5MLA;T08
DM5JL;S04
DL3RAR;U14
DL4MHA;C06
DK1IP;E34
DK1KC;B10
DG6IMR;Y26
DL8AAV;H20
DL5DTG;S07
DL2DQL;S02
DL4VAI;Q07
DL9FBF;F16
DF1HPK;C28
DD2VO;Q04
DL3AVI;X11
DJ3JD;H03
DL9RAR;U14
DL2ANM;X40
DL3UX;O16
DO1AYJ;X22
DM2BR;W24
DL1YCF;K16
DL3ZAI;F58
DM5SB;S50
DL3AMB;X40
DL5RDP;C26
DH7OM;I18
DM3F;S07
DL5ALW;X06
DL8AKA;X16
DL2GMI;A44
DL1ATZ;X23
DK5EQ;O27
DH5KLI;D23
DK3WN;Z21
DK2ZO;Z17
DL6UMR;Y28
DF1AN;V11
DL9IM;F30
DL2AWA;X10
DK2BK;A22
DD5AJ;G25
DK6AR;H09
DD5RS;S04
DL7FUA;D17
DB1RLE;P50
DF2AJ;P51
DK7TY;D06
DL8SUB;V14
DL7ACN;A22
DD9HK;E33
DK2WU;U14
DK0WM;X40
DL1DVN;S24
DL7ORP;M21
DL9FB;W33
DC2VE;DVQ
DL1MFZ;C06
DC5PAD;T01
DH4PSG;N20
DL1EHR;R01
DB1RUL;A22
DL0ABW;B02
DF2KD;G22
DL4JWU;S54
DL5CK;W10
DF2AP;X10
DL4AND;D11
DQ2T;M30
DO7EE;L16
DO4OD;I49
DO4MM;I13
DK6QW;L03
DL9WO;F11
DJ5AQ;O16
DF8AB;H62
DJ2SN;E32
DL8BJS;P54
DL4MFR;C05
DL2NAU;B07
DL7ATR;G26
DL1JKK;S56
DK2HG;H50
DL3SKY;A27
DL5AWE;X11
DL1VO;K30
DL1DVE;S21
DL7MPA;Q07
DK9NCX;B18
DO8YX;N47
DL1AYU;X23
DO9ST;P62
DK7CH;C04
DL3PW;A20
DK2TX;B08
DL6NAL;U08
DK2AJ;W33
DF1ASG;Z90
DL1GBQ;Z49
DL6MR;W19
DG1OJ;H05
DL4EBA;R29
DF7JU;L06
DD0VE;S19
DK6AC;H24
DG0OM;X23
DK3A;E38
DL4EBW;R29
DP4X;C26
DK9VA;Q11
DF5AN;H09
DK2TS;R09
DL5LB;G11
DL4HWM;W26
DO1CS;S49
DM2CEH;X07
DC1FO;F42
DL9HD;E12
DL2SWR;V13
DG4UF;S21
DO6YY;C25
DL9HB;E30
DL4MFM;I38
DO1THG;I29
DL1RPR;Y10
DL8UVG;Y30
DO5OT;Y21
DL2MST;T19
DB9MM;B18
DH2PAF;F11
DL8ZAJ;F09
DO8CW;F72
DL2NC;DVH
DL4GBA;P09
DO8ER;H05
DG3MKB;C26
DF8HS;E09
DL9LF;M10
DJ6HR;Q21
DL2AMT;X36
DL2TOS;C03
DL0NG;Z15
DH2AW;P02
DO9SR;R03
DL3YEE;X10
DJ1ZU;U14
DM5RS;K32
DO7DSV;S21
DL6AH;X38
DL9DAJ;O38
DC8QT;F27
DG2FDE;P51
DH1VY;Q05
DL2QT;DVC
DG1ATN;X34
DK4EF;F68
DL8ULO;Z91
DK6PW;Y06
DL3HWM;W21
DL2BUM;Y22
DL2DUA;S02
DM1PL;X37
DL1IF;M17
DL7UN;M15
DG5KR;G14
DL8UER;Y27
DO3SL;Q05
DL2ADI;N48
DJ4WM;H61
DG7NFX;B01
DL1CC;Y13
DM3XB;V11
DK8HE;H13
DM5ML;K32
DG7SCB;P05
DL5MHR;T17
DL5XAT;E38
DF5EM;L05
DC2CB;N29
DL9GND;V11
DL8DUL;S02
DO1UKR;E15
DL65DARC;65DA
DO4KAI;U23
DL1KHM;G20
DC1LEX;C12
DO5AL;F33
DJ4DN;O05
DL6GCK;A01
DD5MA;G73
DD7BW;I43
DL5NAM;B26
DL8DZV;S27
DL8OAZ;H42
DH2VB;K12
DO1RTO;C30
DO3EF;F07
DG8NGE;B04
DL1MF;M30
DK1AW;X36
DM2DLG;R13
DH7AHK;D06
DL4ABR;H63
DG1RPU;Y06
DO7WM;X11
DO3PKE;Y25
DO2JRA;F51
DL1DKB;O16
DO1OHL;Y28
DK7UH;K16
DL5SD;Y10
DM2CWM;X40
DM1LC;U14
DM4KM;W01
DO9WR;V22
DL1ASF;X26
DK2MB;Q11
DM5SR;K32
DO2HEY;X01
DL5BBX;I40
DL2KUH;C01
DJ1KS;H48
DO6NI;Z90
DO2MS;Z54
DL9N;N08
DC9AM;E09
DM2TIM;R10
DH5WB;X30
DL5GSM;X01
DO2AL;F33
DM5WH;F17
DO1RWM;N29
DG3AWN;X38
DB3OA;Z35
DL6TR;Q05
DH5NBK;B38
DO6KP;B13
DG9ZA;F16
DL2RD;Y14
DC1DB;L16
DK3SJ;D09
DB1VQ;Q13
DH2UHE;Y26
DH8MST;C28
DL1AWC;X31
DL8OK;H46
DL9HCO;E09
DG1DTL;S02
DK7FM;O43
DC9KE;L16
DG5OBB;H01
DM4VPF;A17
DL5TW;X31
DO7NE;S37
DJ7TW;P20
DL6RG;S42
DL2KWA;V06
DF3IS;A36
DK8AP;H22
DL8EC;B13
DG7YCS;N49
DN8EE;T01
DB1HGV;H05
DM4JK;Y11
DO7NN;E05
DL2LBO;M14
DB8AH;L06
DL1SEC;P15
DO1HGS;A25
DL9NAI;B26
DL6ER;G20
DO7FOX;H60
DK8PX;K07
DL4LT;F15
DK6RS;U13
DG3FFM;F47
DO7ICH;L20
DO4DXA;C30
DP7BVBG;H09
DO7RU;L16
DO1PVD;D22
DL5OO;H32
DO5MSN;S04
DC9GE;T04
DL1DF;F68
DH6PF;G09
DJ1HR;F06
DJ3BO;I04
DK2KM;H47
DL3TVI;X09
DL1AZK;X23
DL6USA;Y25
DJ90IARU;90IA
DL1PF;F16
DG2MEL;C16
DL5AXX;X34
DL2ARN;X42
DN5MX;C26
DG2JA;O10
DO7AGN;H18
DL5FAC;F66
DF6JF;L16
DM2AWM;S34
DK7MCX;C10
DO3MXK;Y06
DK6TM;R09
DL8AWJ;X24
DL1JPF;S58
DG3FDR;F38
DG2GG;A34
DO1TV;Y34
DL2BRN;Y15
DG6TOM;C01
DL2ASG;X46
DJ9ER;L26
DF4WU;K50
DJ3XM;E35
DL3APK;Z90
DL8MEF;C12
DG1EKL;R15
DM5NSA;K32
DO3BST;W02
DK3GH;B26
DM9JM;S25
DG7DBR;O01
DL0AT;E13
DD6UBC;D21
DL3AWH;X29
DF1BV;I11
DD9NT;F06
DK2PZ;DVC
DL8FA;C11
DG3YJB;N18
DJ2AL;H01
DJ5MW;T13
DC5IMM;S19
DG3MDE;T02
DD1EE;G73
DL3DWD;S02
DO6SI;R09
DL8GM;C25
DL4AO;I39
DK3RW;F07
DL4SZB;V18
DG2EBW;R09
DL0YLB;50YL
DG9AY;X23
DL3KJS;F38
DH9KFC;S54
DL4FNM;X06
DL6RBH;U20
DQ25JAHRE;25TD
DO1FFE;L11
DO2CAT;F47
DD1UW;B09
DL1SBF;P51
DF2KX;C04
DK9TF;P07
DF0SL;B30
DO6FC;R12
DO1FRK;H13
DO7ASL;A13
DO5AX;M02
DO2FM;I07
DD1OP;H04
DH0FAB;Z05
DO4MTB;A22
DM9MS;W03
DL4IAZ;A07
DD3AL;H46
DL5KVV;DVV
DJ3OWY;D25
DL5FCY;F11
DO2MRC;D22
DD2CK;F76
DF8LJM/M;E12
DO1KAH;R09
DO3RWR;R13
DJ9FC;M02
DL3SVN;W03
DH1WNO;T21
DL1STV;U13
DG1VR;S24
DL7KIE;D06
DM4RE;X40
DD0UL;C12
DL1XA;M14
DL5BL;H24
DJ1ND;B06
DL0ZZ;50I2
DH7RG;Y02
DK5IAH;Q08
DL8DXL;S22
DD1MAT;T09
DM6CZ;H48
DK2CB;Y26
DM6HB;R32
DL7SVT;D03
DO1EMC;L11
DO1RGI;X31
DL9WJM;S69
DM2GM;A20
DC1SK;X06
DL1IAO;A24
DK8ZB;F54
DJ8OG;F62
DQ6Q;M30
DL1QQ;Z78
DL1WA;X28
DK0WRTC;WRTC
DR2C;E28
DM9EE;H16
DL5JS;R01
DF4XX;E38
DL4JU;R09
DL6NDW;C12
DK3T;N61
DH0GHU;C07
DK6WL;C26
DL1NKS;B24
DJ5AN;I08
DL3ALI;X17
DH9GCD;A16
DL3RHN;V22
DR2W;A07
DJ3WE;C01
DJ1AA;H27
DK8ZZ;K07
DL5XL;E20
DL1LOD;S41
DL7UPN;C16
DL9SAD;P24
DL8OH;I49
DM2TO;W22
DF2LH;E12
DJ3HW;H04
DL0YLP;YLP
DL1SWB;V28
DK7DU;X38
DL2VM;S36
DG5LAC;E38
DL8NBJ;B39
DL9BCL;I28
DL1VJL;S01
DK1TF;S10
DJ9HX;P50
DD8SM;F39
DL6BQE;Z86
DF2RG;U18
DK4VW;M15
DK0HAT;WATT
DL1BFR;I33
DK2CX;C26
DL1FMK;F62
DH6DAO;O17
DK3BK;Z87
DL7LIN;C12
DL4JLM;B41
DL7TJ;E33
DL1JGO;S64
DL1BSN;Y21
DM6M;B18
DK5A;X33
DM5TI;C15
DL4NL;C18
DK2AY;H20
DF9VJ;N30
DK9HN;E33
DL2AAZ;H33
DL2AGB;S50
DL4LAB;E13
DL0SUE;E22
DM4KJ;U08
DJ6TB;C16
DK2TG;Y11
DL7AT;E38
DG3NCZ;B37
DG3MR;T09
DL6MIG;W10
DF3TE;G46
DG6OG;H37
DL1HBD;E33
DL1WM;P11
DJ5IW;C27
DK0WT;40A3
DK5LQ;M01
DK6CQ;C25
DF5KA;H46
DL5RF;O38
DD8IL;DVA
DM5CT;X10
DL4VCV;Q11
DK6AH;A24
DL6BS;E02
DG7HL;T15
DL2FK;P15
DM5R;D20
DC3RJ;B25
DK4MDA;W10
DL3AWK;X31
DH1PAL;G46
DF5AU;X22
DG1RZD;Y02
DK3WE;S34
DF5MA;C26
DL2HRT;W24
DG7JB;L05
DH3FEN;Y28
DB2B;H20
DG6SA;R24
DF2CD;P39
DF5BX;I37
DL7ULF;D25
DK4VF;M27
DL3VU;S45
DL4YAO;C25
DM3PYA;V05
DL5RU;U09
DH3KBI;X23
DL2OE;Y15
DH8WM;X03
DJ9YL;S45
DL3APO;S46
DO1MPN;Y10
DL2ASK;X30
DK1FW;P14
DC7DX;A22
DL8RJ;R03
DM5TS;E06
DL2SKY;U14
DL2AMD;X22
DK7KD;G43
DG9SEH;P47
DL9TX;K11
DK1LN;A07
DM2BPG;W33
DL9GS;O04
DK3HV;R06
DC1JAG;G45
DL6KAC;G54
DL0HMK;M01
DL5JF;K35
DF9RD;U08
DK4YB;U08
DL7USM;D25
DF0TWN;15TW
DD6UBS;O02
DG6MBS;O02
DD0UKW;O02
DL6IAK;A36
DL6AWJ;X23
DF3AX;H43
DJ2RG;W12
DM4EE;R17
DL8LR;Q05
DL8TG;H24
DF5RF;F43
DF1OE;H48
DL1EFW;R10
DK2YI;N34
DK1IZ;M05
DF1HF;E21
DF5WW;K50
DF1SZ;P40
DK4CU;O12
DL1THB;V11
DL6ABB;H03
DL4KUG;V11
DL6MWG;W37
DL6OZ;H24
DL5EC;L31
DK7OG;D11
DL2BIS;B18
DJ3GE;G25
DG5OAC;H65
DK5CF;I11
DM9KT;X06
DO1UZ;S27
DL1KAI;H13
DF5WI;K41
DF7LS;M09
DO1FCB;F17
DO1JC;Q01
DL3BVA;Y16
DL2LFH;W21
DL1BJA;I53
DF1GC;A14
DL1YOV;N61
DO7PRM;F74
DL1JBE;S44
DO1DJJ;K45
DL8WJM;S42
DG3SBM;P01
DL5KLX;D05
DL8MF;Y28
DL1A;C30
DP9A;Y37
DL0XM;S41
DR4A;F27
DM3W;Y24
DL0CS;M15
DL5L;X23
DD1A;A25
DL0UM;F15
DF0SX;P51
DP6T;F49
DP4E;N62
DF0CI;X12
DL0SN;O16
DL0LSW;Y28
DA0CCC;D23
DK0OD;C06
DL0GL;L03
DM5D;Y43
DH0F;B09
DF5A;V11
DF0RSA;S02
DL0LK;E03
DQ7Y;B19
DL0P;Y08
DL0WH;A20
DK0FR;A05
DF0DA;K34
DR150MM;150M
DR1E;E03
DL1T;L05
DL0C;Y13
DL0FTL;S27
DM3B;Y14
DA0C;F69
DK0FRI;I49
DK0DL;B11
DK0MM;F39
DK0TU;D01
DK0FF;H07
DL0NM;U10
DK0GSM;A47
DL0PPP;JUPE
DQ0B;H03
DL4A;P55
DL0LS;A08
DF0IC;I41
DL0BL;A02
DP4D;N47
DL0BUX;E19
DL0WR;Q21
DM6A;A22
DE6ARI;Z83
DE7WAB;I36
DE3RPC;I36
DL8JS;N43
DL1RA;R13
DJ1TS;L20
DJ8CR;N15
PA0HEC;R31
DJ6IN;Z41
DK1NF;H17
DL3LS;R13
DL9XW;I33
DJ9ID;O20
DJ8CV;R29
DL2OR;M15
DJ7TC;O20
DL2OV;O26
DL3JR;L14
DJ7UO;R10
DK5AR;I28
DL1LD;I21
DL3NO;G45
DL8TC;H11
DK2UN;G21
DE0GLF;H34
DK2JX;N05
DJ3LF;R22
DL9HC;A41
DJ4HR;L02
DL2JB;A20
DJ8OT;R15
DL6ME;H10
DK2XH;L09
DF5IV;A29
DF7ZH;A20
DJ2VZ;L16
DJ4AH;B18
DL7NT;D06
DJ6OP;P51
DL9XN;P26
DJ2YE;R09
DJ3JR;H15
DL3IX;B23
DL1JH;F30
DL6JC;R15
DK6OD;H17
DJ1TC;A12
DL6TZ;Z07
DF3JJ;R22
PA0CCR;R31
DL6DZ;N42
DL9YC;L08
DJ2MB;N12
DL8IH;K25
DJ4UF;G01
PA0LVK;R31
DE1GWF;F05
DJ1KE;E07
DJ4WP;N04
DJ8VC;N33
DF9SI;P26
DB4ES;R32
DL3WF;G11
DJ1HB;O13
DJ6HR;Q21
DJ3VI;E17
DL3DOE;R13
DJ9VW;F10
DL9MC;Z59
DL1AM;H09
DL2TB;H28
DL8VV;E34
DJ3GK;F51
DK1IZ;Z24
DK2BI;K10
DJ5OE;O08
DL3RK;T03
DJ4BE;B21
DJ4AV;F40
DJ4OP;C11
DL8KO;O16
DJ9RT;I05
DL1EC;B05
DJ8SG;R22
DJ5GG;B13
DK3ME;Z51
DL1ES;B38
DJ4SK;P15
DJ4VX;K25
DJ1IK;L20
DK4ER;G11
DJ4JT;O24
DL9NM;B11
DL9YP;Z04
DL3ZI;F34
DJ3HJ;A33
DF8TJ;A34
DL1VU;C07
DJ1VS;B11
DL7CS;B25
DJ5VQ;K04
DL1FG;Z10
DJ2QZ;F17
DL3AR;B08
DJ8EG;F10
DJ9ZB;A33
DK7BY;N12
DB4PE;K43
LA0CX;D01
DE0STG;P37
DL2DQ;F64
DF5UN;P03
DL7DO;Z20
DJ2YA;O39
DJ3AG;E01
DK9HN;E33
PA2TMS;R23
DL1KB;G17
DL8SAJ;U30
DJ5DA;Z17
DK1OZ;C06
DJ1OJ;C25
DJ6LD;T12
DJ4LN;P05
DJ3OJ;Z26
DL8YX;K18
DL6CT;M31
DL1BBO;I45
DF8IN;K17
DL2GBF;P03
DE1CFF;P03
DJ3RS;U01
DK3BR;G24
DL1SBF;P51
DL6GU;I05
DF5MI;C09
DJ8PB;L03
DJ9NW;H36
DK6EI;Z39
DJ6OZ;E18
DJ8ZU;C12
DL9VN;Z11
DJ6PR;P09
DL9PU;C08
DJ6EO;T12
DL1QT;A33
DK5GX;A11
DK5AI;X13
DL1KN;Z04
DJ6SX;L23
DK6EA;R14
DJ5IM;N04
DJ3FC;F05
DL8BB;Z01
DJ1SZ;I05
DK1TC;N04
DL3CM;E06
DL1PM;E21
DJ2IB;A27
DJ8TX;K07
DK6KI;G32
DL6VP;B23
DC7FW;Z20
DL7XR;Z94
DJ9NK;H11
DJ5IH;R10
DK3PZ;E24
DL3DK;O45
DJ3BB;L26
DJ4TZ;B22
DL2PW;L14
DJ9QY;A01
DJ4JI;H09
DJ9ER;L26
DJ3SA;B33
DL1MD;C20
DJ3CL;O23
DL1AB;F43
DL2SL;D04
DJ9ON;G44
DJ3OE;G38
DE0THM;L20
DL1PE;R15
DJ1QX;A10
DJ9AL;B13
DL6XW;C19
DE1AAB;A11
SWL DL;I04
DJ8HS;I07
PA0MIR;R46
DJ1UL;I29
DL9PH;P11
DK3BJ;N44
DJ2GG;G19
DH5KAW;G19
DL1MQ;O08
DJ3LR;G08
DL6OL;H05
DJ2YI;B14
DL8BDU;Z53
DJ5YI;H12
DL1JE;R13
DF4XE;E13
DJ1QZ;K05
DJ2KS;H18
DL7FO;A31
DH1PAL;G46
DJ1KR;H12
DL7LV;D08
DL9AR;H32
DL9CC;A03
DJ2VQ;O50
DJ1VB;G03
DJ4SA;P04
DK5BO;Z43
DK6FT;F12
DJ3VC;H01
DF3PN;K15
DJ3JV;A01
DC8OK;H05
PA0UC;R31
DL3VV;L14
DL2YS;Z36
DK7NX;B11
DL3BE;N32
DL4DCE;O02
DK5JA;R05
DJ4XA;K06
DL3HF;C13
DL2JO;H63
DL4OAS;H35
DJ9XJ;H14
DJ1EO;A24
DK5BW;I13
DJ2EE;H21
DL9MP;H04
DL8VJ;A01
DC6PM;H08
DL6LZ;N12
DL7OK;L18
DE1HZF;E31
DJ5IO;B23
DL7OL;D07
DF7PS;K15
DL6ZB;U04
DK1EE;F27
DJ4HD;K15
DK7GF;T16
DJ8SW;F70
DJ4PI;A24
DK3JZ;Z53
DF3XZ;E13
DK2VA;Q01
DL9DU;B09
DF2SL;T15
DJ7QX;R12
DL7NB;D08
DL7LJ;D11
DJ6BW;K33
DL4JV;R09
DL7HJ;D03
DJ6ZB;E07
DK3CZ;B06
DJ6TU;K15
DL1KX;O29
DK1SL;B09
DL9JI;P05
DK2DZ;B01
DL3AH;F34
DJ6ZU;O26
DL7PH;H11
DJ8VJ;H08
DL8DL;N54
DJ1IO;F26
DJ9PP;K18
DJ1XP;O15
DJ5AV;A48
DL6TL;H03
DL2EF;R06
DC1II;K06
DK1CQ;A32
DJ4NR;Z08
DJ7JC;L05
DL2SCQ;P12
DM2FB;F51
DL1YCA;N43
DL2DBN;O10
DL6WF;B21
DK2BM;U04
DG5AU;H03
DK1YP;N26
DJ3HG;A24
DF4LF;M11
DL9LF;M10
SWL DL;H12
DC9KR;G39
DL2RR;P31
DL2JX;F51
DE7BVG;D04
DF9LK;M11
DB3EI;R05
DJ2RV;E26
DJ2RB;Z10
DJ8TJ;O05
DF5OC;H55
DJ6GF;L05
DL9PE;O15
DK5RK;U13
DK2WU;U14
DL3AAF;W12
DJ2SB;A33
DL8VN;M26
DL5EI;R20
DJ8JY;K17
DL8YH;A18
DF1SD;P42
DL2CT;C21
DK3IU;E01
DJ2MG;B08
DK1YK;E16
DL2HX;E34
DL7TX;Z21
DF1KG;I26
DJ5QK;A06
DJ7OM;K19
DK2QB;E22
DK4MI;T04
DK2NI;I47
DJ9SO;E11
DK8KL;G22
DL7OU;D14
DL2RH;B05
DJ7WH;B19
DK4PA;K18
DL8RM;E05
DK1BS;O03
DJ2YL;Z01
DK5EZ;R29
DK4II;A06
DJ2RU;A11
DK7LK;M19
DL1ZC;H59
DL3SB;P20
DJ4GO;H23
DJ1UI;O18
DK5CX;T13
DL1ZAX;F73
DL8KAZ;G26
DC9ZP;G10
DK2SX;F11
DK3GL;B01
DL4YAH;N57
DJ9IH;R14
DF5CO;C05
DL1DBF;O29
DC8FK;E02
DJ6VY;L16
DL1YD;P47
DJ3CQ;A24
DJ5XB;I14
DL9FU;C36
DK4HD;E07
DC9PB;Z11
DL5JF;R09
DJ7EE;R22
DJ1FK;E02
DK3SN;P02
DK2QL;H55
DK6EH;R20
DL8HD;Q09
DK3MM;O03
DC6CF;I07
DL2HQ;A24
DK1IU;L06
DJ7ZZ;A01
DC7BF;O45
DK5KJ;G11
DL7EJ;D10
DE1HND;L02
DC0FB;A08
SWL DL;P11
DL3FC;O30
DJ4QC;O30
DJ9CW;M26
DK5KL;G11
DF3BJ;I33
DK9TN;P03
DK6CV;B11
DJ8PH;A32
DJ3OZ;R20
DE2LBB;P06
DK8BE;I08
DK1RS;O15
DK1DQ;O10
DL9HAS;E23
PA0DCD;R31
DK3RV;R27
DJ4ZH;O23
DK2BL;U14
DL3OH;Z17
DJ6QS;O15
DJ1YH;K28
DK4CQ;O10
DL6ZG;L15
DL9BAK;H28
DK2WK;A16
DL8KH;U23
DK5JI;N11
DC0LT;M26
DK5DS;O15
DL3NX;R03
DJ8HX;E26
DL7IG;D04
DL2SV;E13
DK2TB;E26
DL6QT;K29
DJ0VZ;G22
DL2PR;P02
DK3ML;H43
DK4HR;M23
SWL DL;I17
DK4IO;A36
DJ8HR;I02
DJ2OW;H45
DE3CBB;E37
DK3GT;A30
DC9XU;I21
DL9PO;U12
DK3ZF;H13
DJ8IU;R13
DK3PH;G13
DK2CH;H36
DL2ZBB;F16
DL1PB;L20
DC9QZ;N01
DL2WI;B05
DK4HK;E13
DK1YG;T17
DF9TD;Z48
DK4KW;G45
DF2KD;G22
DK3PU;P18
DL1SX;H08
DK1KV;T04
DJ1ND;B06
DL1EAN;I42
DL8ZAX;F21
DL6DP;K03
DJ6XG;T03
DK9OV;Z08
DG8JY;L12
DC6BO;P24
DK5MG;K38
DJ4EJ;A14
DK5AN;H19
DL1EY;B31
DF9AG;H05
DE1ULF;I06
DJ9ZV;I04
DL7LG;D06
DJ7KT;L20
DC8GV;A14
DK5BQ;O11
DK5DD;O29
DK2PB;P33
DL6JP;A08
DJ8DE;E09
DK6AD;H03
DL7JW;A08
DJ4XR;P18
DJ3TF;U01
DJ3XT;H31
DL3IV;P35
DK2VW;O16
DC8DK;Q11
DK3CF;F46
DK1YU;G03
DH6EAL;R09
DJ8TE;N06
DK5QZ;Z41
DF2IS;A02
DL8XN;F12
DC6XT;R24
DK1ZH;G27
DJ7RU;C34
PA0JR;R19
DJ2RE;F03
DL9ZS;B11
DL6NP;T08
DJ7NL;B08
DK8XW;E29
PA0HRD;R48
DE6HLM;L14
DL1LZ;P01
DK7GL;A13
DJ8EW;C25
DL9NU;O39
DK6AP;H33
DK2JM;E06
DK6CU;C07
DJ1HC;E30
DK5WG;K25
DK2QT;I21
DL1FL;M31
DK1SW;M04
DK4PT;K01
DK7NP;B05
DC6IL;I49
DC9HV;E25
DK5MQ;Z30
DJ2XW;Z35
